Date,log_return,realized_vol,daily_range,Close,regime_raw,regime_name,regime_code,vix,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_5d_mean,ret_21d_mean,target_regime_code,target_regime_name
2008-04-08,-0.010886203780200618,0.4278189599222204,0.019481278205910963,4709.64990234375,2,Sideways,1,31.399999618530273,0.02427792823044179,-0.02645984878895571,0.0036532199206828287,0.0010660288408502233,0.0011247307783730522,-0.0010196553826697873,1.0,Sideways
2008-04-09,0.007909756784843095,0.4158395080239236,0.01911713669201204,4747.0498046875,2,Sideways,1,38.2400016784668,-0.010886203780200618,0.02427792823044179,-0.02645984878895571,0.0030863256888461164,-0.001265715745837116,-0.002094259451237877,1.0,Sideways
2008-04-10,-0.00296408041381469,0.41529862132579903,0.016606823929061907,4733.0,2,Sideways,1,30.520000457763672,0.007909756784843095,-0.010886203780200618,0.02427792823044179,0.0036532199206828287,-0.0003010295266377201,-0.00024563655018436164,1.0,Sideways
2008-04-11,0.009420897706035044,0.41375918608598594,0.01886849722236246,4777.7998046875,2,Sideways,1,33.83000183105469,-0.00296408041381469,0.007909756784843095,-0.010886203780200618,-0.02645984878895571,-0.001624489593537224,-0.000673332214651501,1.0,Sideways
2008-04-15,0.02109332733837611,0.4206920694015989,0.04279001509277559,4879.64990234375,2,Sideways,1,30.229999542236328,0.009420897706035044,-0.00296408041381469,0.007909756784843095,0.02427792823044179,0.005551659705460927,-0.0008700726042915557,1.0,Sideways
2008-04-16,0.0015664878263013712,0.37505057244586026,0.015826755211960208,4887.2998046875,2,Sideways,1,27.940000534057617,0.02109332733837611,0.009420897706035044,-0.00296408041381469,-0.010886203780200618,0.00491473952704779,7.47116933774262e-05,1.0,Sideways
2008-04-17,0.014443124561409898,0.3679819430520654,0.019219969112153137,4958.39990234375,2,Sideways,1,27.100000381469727,0.0015664878263013712,0.02109332733837611,0.009420897706035044,0.007909756784843095,0.0074052778483481895,0.002641253344551904,1.0,Sideways
2008-04-21,0.015727578407280188,0.312132347646758,0.019356759976176294,5037.0,2,Sideways,1,27.100000381469727,0.014443124561409898,0.0015664878263013712,0.02109332733837611,-0.00296408041381469,0.00871195140366155,0.0020868149112154475,1.0,Sideways
2008-04-22,0.0024389143734745633,0.31225168501627926,0.015883429072293634,5049.2998046875,2,Sideways,1,39.619998931884766,0.015727578407280188,0.014443124561409898,0.0015664878263013712,0.009420897706035044,0.012450283167880525,0.005335456980330153,1.0,Sideways
2008-04-23,-0.005262072889500719,0.31393342572913896,0.01591745608453017,5022.7998046875,2,Sideways,1,32.369998931884766,0.0024389143734745633,0.015727578407280188,0.014443124561409898,0.02109332733837611,0.011053886501368428,0.005136457579917889,1.0,Sideways
2008-04-24,-0.0045795767315603185,0.31519635042720195,0.016270507328686516,4999.85009765625,2,Sideways,1,28.729999542236328,-0.005262072889500719,0.0024389143734745633,0.015727578407280188,0.0015664878263013712,0.005782806455793063,0.0044576333979383,1.0,Sideways
2008-04-25,0.02212413660015115,0.2608071598999002,0.023191949535198146,5111.7001953125,2,Sideways,1,27.399999618530273,-0.0045795767315603185,-0.005262072889500719,0.0024389143734745633,0.014443124561409898,0.004553593544220724,0.0038672662768303645,1.0,Sideways
2008-04-28,-0.004323021384082487,0.2581652810662272,0.013419448150509954,5089.64990234375,2,Sideways,1,27.6200008392334,0.02212413660015115,-0.0045795767315603185,-0.005262072889500719,0.015727578407280188,0.006089795951968976,0.002233298790521367,1.0,Sideways
2008-04-29,0.0205838195785686,0.2654406060748066,0.024781060533153692,5195.5,2,Sideways,1,26.15999984741211,-0.004323021384082487,0.02212413660015115,-0.0045795767315603185,0.0024389143734745633,0.0020796759936964407,0.0025047944014895394,1.0,Sideways
2008-04-30,-0.005713548064716786,0.2574662732718741,0.014498907017104259,5165.89990234375,2,Sideways,1,26.15999984741211,0.0205838195785686,-0.004323021384082487,0.02212413660015115,-0.005262072889500719,0.005708657034715248,0.003471173340533729,0.0,Bear
2008-05-02,0.011987769688960374,0.20047842508760094,0.01936612911088958,5228.2001953125,1,Bear,0,24.209999084472656,-0.005713548064716786,0.0205838195785686,-0.004323021384082487,-0.0045795767315603185,0.005618361999672035,0.002109962413306144,0.0,Bear
2008-05-05,-0.00689995869070044,0.20417460538005855,0.013847542461119938,5192.25,1,Bear,0,25.06999969482422,0.011987769688960374,-0.005713548064716786,0.0205838195785686,0.02212413660015115,0.008931831283776174,0.004723379213970954,0.0,Bear
2008-05-06,-0.0092098084650326,0.2095025753351025,0.018582430188825372,5144.64990234375,1,Bear,0,24.90999984741211,-0.00689995869070044,0.011987769688960374,-0.005713548064716786,-0.004323021384082487,0.0031270122256058554,0.004344046474373303,0.0,Bear
2008-05-07,-0.0017801111553528285,0.21038060576507622,0.011254951745204946,5135.5,1,Bear,0,25.059999465942383,-0.0092098084650326,-0.00689995869070044,0.011987769688960374,0.0205838195785686,0.0021496548094158325,0.0037585162765695545,0.0,Bear
2008-05-08,-0.010531319910933291,0.18782664959716155,0.01586075649432198,5081.7001953125,1,Bear,0,25.940000534057617,-0.0017801111553528285,-0.0092098084650326,-0.00689995869070044,-0.005713548064716786,-0.002323131337368453,0.003499786225329761,0.0,Bear
2008-05-09,-0.019694026964064176,0.1905193306583131,0.023732588946004968,4982.60009765625,1,Bear,0,27.530000686645508,-0.010531319910933291,-0.0017801111553528285,-0.0092098084650326,0.011987769688960374,-0.003286685706611754,0.004258287600473686,0.0,Bear
2008-05-12,0.006012835141285264,0.18484284375872562,0.02153555453015501,5012.64990234375,1,Bear,0,31.5,-0.019694026964064176,-0.010531319910933291,-0.0017801111553528285,-0.00689995869070044,-0.009623045037216664,0.0021643849721638773,0.0,Bear
2008-05-13,-0.01100264333194762,0.19001143142483365,0.02465811545767037,4957.7998046875,1,Bear,0,33.43000030517578,0.006012835141285264,-0.019694026964064176,-0.010531319910933291,-0.0092098084650326,-0.007040486270819523,0.002969101111282253,0.0,Bear
2008-05-14,0.010823100944386392,0.1914076078040571,0.018765958591061005,5011.75,1,Bear,0,29.219999313354492,-0.01100264333194762,0.006012835141285264,-0.019694026964064176,-0.0017801111553528285,-0.007399053244202527,0.002068510629530314,0.0,Bear
2008-05-15,0.020441118562082982,0.19988426255846467,0.023253938132300474,5115.25,1,Bear,0,29.020000457763672,0.010823100944386392,-0.01100264333194762,0.006012835141285264,-0.010531319910933291,-0.004878410824254682,0.002725043075158937,0.0,Bear
2008-05-16,0.008264507492955415,0.19015809115492677,0.011826976693108093,5157.7001953125,1,Bear,0,23.25,0.020441118562082982,0.010823100944386392,-0.01100264333194762,-0.019694026964064176,0.0013160768703485717,0.003249815496875506,0.0,Bear
2008-05-20,-0.010280086048683846,0.1953569867739843,0.017169590101825567,5104.9501953125,1,Bear,0,24.989999771118164,0.008264507492955415,0.020441118562082982,0.010823100944386392,0.006012835141285264,0.00690778376175249,0.0026389193137602344,0.0,Bear
2008-05-21,0.0024846347197979898,0.19013987920906314,0.0169706038967662,5117.64990234375,1,Bear,0,27.860000610351562,-0.010280086048683846,0.008264507492955415,0.020441118562082982,-0.01100264333194762,0.0036491995237586685,0.002074796748284748,0.0,Bear
2008-05-22,-0.018180289189540084,0.19441580710901094,0.02153035107823246,5025.4501953125,1,Bear,0,34.86000061035156,0.0024846347197979898,-0.010280086048683846,0.008264507492955415,0.010823100944386392,0.00634665513410779,0.0015053448510651333,0.0,Bear
2008-05-23,-0.01582471663631613,0.20156245290582112,0.023925688418794114,4946.5498046875,1,Bear,0,34.029998779296875,-0.018180289189540084,0.0024846347197979898,-0.010280086048683846,0.020441118562082982,0.0005459771073224949,-0.00010931551068821298,0.0,Bear
2008-05-26,-0.014560003658967207,0.20656329630222434,0.019610076098982163,4875.0498046875,1,Bear,0,33.0099983215332,-0.01582471663631613,-0.018180289189540084,0.0024846347197979898,0.008264507492955415,-0.006707189932357328,-0.000979012225440151,0.0,Bear
2008-05-27,-0.0031330761309393933,0.2063453318838633,0.017655008052953572,4859.7998046875,1,Bear,0,28.59000015258789,-0.014560003658967207,-0.01582471663631613,-0.018180289189540084,-0.010280086048683846,-0.011272092162741854,-0.0014217708335099836,0.0,Bear
2008-05-28,0.011975883645505798,0.19444875985567292,0.018552969631723353,4918.35009765625,1,Bear,0,32.630001068115234,-0.0031330761309393933,-0.014560003658967207,-0.01582471663631613,0.0024846347197979898,-0.009842690179192962,-0.0013528898525280348,0.0,Bear
2008-05-29,-0.017029994101201647,0.20135606415853896,0.03215932957233658,4835.2998046875,1,Bear,0,28.079999923706055,0.011975883645505798,-0.0031330761309393933,-0.014560003658967207,-0.018180289189540084,-0.007944440394051401,-0.0018361399932254325,0.0,Bear
2008-05-30,0.007171356659648312,0.18687071216830345,0.015482207928341436,4870.10009765625,1,Bear,0,26.68000030517578,-0.017029994101201647,0.011975883645505798,-0.0031330761309393933,-0.01582471663631613,-0.0077143813763837134,-0.0024412339321358686,1.0,Sideways
2008-06-02,-0.027161726252020037,0.2046079524694303,0.041311461020587734,4739.60009765625,2,Sideways,1,29.489999771118164,0.007171356659648312,-0.017029994101201647,0.011975883645505798,-0.014560003658967207,-0.0031151667171908245,-0.0030799226425606446,1.0,Sideways
2008-06-03,-0.005013007232851876,0.19606089354383555,0.022328676788743368,4715.89990234375,2,Sideways,1,28.489999771118164,-0.027161726252020037,0.007171356659648312,-0.017029994101201647,-0.0031330761309393933,-0.005635511235801391,-0.0041012644610036566,1.0,Sideways
2008-06-04,-0.0280187773839173,0.21177944505120183,0.03641835232979769,4585.60009765625,2,Sideways,1,29.81999969482422,-0.005013007232851876,-0.027161726252020037,0.007171356659648312,0.011975883645505798,-0.006011497456183887,-0.00491082526680424,1.0,Sideways
2008-06-05,0.019725249885616313,0.22912008240334314,0.03300229662717988,4676.9501953125,2,Sideways,1,30.31999969482422,-0.0280187773839173,-0.005013007232851876,-0.027161726252020037,-0.017029994101201647,-0.014010429662068506,-0.0059164832998145666,1.0,Sideways
2008-06-06,-0.010564678851926567,0.22980726884567926,0.028534035667175297,4627.7998046875,2,Sideways,1,30.31999969482422,0.019725249885616313,-0.0280187773839173,-0.005013007232851876,0.007171356659648312,-0.006659380864704914,-0.004538623378355094,1.0,Sideways
2008-06-09,-0.027793021981505187,0.2425114545508292,0.04773438681458971,4500.9501953125,2,Sideways,1,32.43000030517578,-0.010564678851926567,0.019725249885616313,-0.0280187773839173,-0.027161726252020037,-0.010206587967019889,-0.004956936125810986,1.0,Sideways
2008-06-10,-0.011429421544689062,0.23818769519149763,0.034327387007184094,4449.7998046875,2,Sideways,1,30.229999542236328,-0.027793021981505187,-0.010564678851926567,0.019725249885616313,-0.005013007232851876,-0.010332847112916922,-0.005778921938695362,1.0,Sideways
2008-06-11,0.016449051147708362,0.2470586920359981,0.01613758918208143,4523.60009765625,2,Sideways,1,29.639999389648438,-0.011429421544689062,-0.027793021981505187,-0.010564678851926567,-0.0280187773839173,-0.011616129975284358,-0.0053853692996775,1.0,Sideways
2008-06-12,0.003475692907089307,0.24763412484787467,0.03480674471034484,4539.35009765625,2,Sideways,1,29.229999542236328,0.016449051147708362,-0.011429421544689062,-0.027793021981505187,0.019725249885616313,-0.0027225642689592245,-0.004888406632704971,1.0,Sideways
2008-06-13,-0.0049136348760890885,0.24153087271138224,0.015939429820773295,4517.10009765625,2,Sideways,1,30.700000762939453,0.003475692907089307,0.016449051147708362,-0.011429421544689062,-0.010564678851926567,-0.005972475664664625,-0.0041989620498936895,1.0,Sideways
2008-06-16,0.012189884648677788,0.23210967426365797,0.017802163067249865,4572.5,2,Sideways,1,29.020000457763672,-0.0049136348760890885,0.003475692907089307,0.016449051147708362,-0.027793021981505187,-0.00484226686949713,-0.004948330422297284,1.0,Sideways
2008-06-17,0.017452071579627682,0.2409106286950469,0.021985773627229744,4653.0,2,Sideways,1,28.959999084472656,0.012189884648677788,-0.0049136348760890885,0.003475692907089307,-0.011429421544689062,0.0031543144565394656,-0.005341246322935626,1.0,Sideways
2008-06-18,-0.015289315829534852,0.24293560729195085,0.02397217615164168,4582.39990234375,2,Sideways,1,31.81999969482422,0.017452071579627682,0.012189884648677788,-0.0049136348760890885,0.016449051147708362,0.008930613081402814,-0.004903743271189327,1.0,Sideways
2008-06-19,-0.017201461519304104,0.24471327227573783,0.021479713603818614,4504.25,2,Sideways,1,32.31999969482422,-0.015289315829534852,0.017452071579627682,0.012189884648677788,0.003475692907089307,0.0025829396859541713,-0.005142278022658423,1.0,Sideways
2008-06-20,-0.035408972395669855,0.2621071097145478,0.0456348774037819,4347.5498046875,2,Sideways,1,28.190000534057617,-0.017201461519304104,-0.015289315829534852,0.017452071579627682,-0.0049136348760890885,-0.001552491199324511,-0.00607971117690138,1.0,Sideways
2008-06-23,-0.018842065703361617,0.2636057485357516,0.029451037225723762,4266.39990234375,2,Sideways,1,31.1200008392334,-0.035408972395669855,-0.017201461519304104,-0.015289315829534852,0.012189884648677788,-0.007651558703240665,-0.006900124662907559,1.0,Sideways
2008-06-24,-0.017807104801721943,0.2650085696960568,0.035742359093563804,4191.10009765625,2,Sideways,1,34.04999923706055,-0.018842065703361617,-0.035408972395669855,-0.017201461519304104,0.017452071579627682,-0.013857948773648546,-0.007043807951814487,1.0,Sideways
2008-06-25,0.014579042457853951,0.2753338419327846,0.040292489965183705,4252.64990234375,2,Sideways,1,36.459999084472656,-0.017807104801721943,-0.018842065703361617,-0.035408972395669855,-0.015289315829534852,-0.02090978404991847,-0.007198431815755189,1.0,Sideways
2008-06-26,0.014752019946292822,0.2778193858114441,0.021953959905014912,4315.85009765625,2,Sideways,1,32.849998474121094,0.014579042457853951,-0.017807104801721943,-0.018842065703361617,-0.017201461519304104,-0.01493611239244071,-0.006354997597241219,1.0,Sideways
2008-06-27,-0.04240805709320918,0.3030241874031348,0.04740541597776828,4136.64990234375,2,Sideways,1,32.20000076293945,0.014752019946292822,0.014579042457853951,-0.017807104801721943,-0.035408972395669855,-0.008545416099321324,-0.006222800630537077,1.0,Sideways
2008-06-30,-0.023505424518432384,0.3030310174185188,0.03497049835309082,4040.550048828125,2,Sideways,1,30.959999084472656,-0.04240805709320918,0.014752019946292822,0.014579042457853951,-0.018842065703361617,-0.009945233038829191,-0.007431279820632673,1.0,Sideways
2008-07-01,-0.036237961018401016,0.3114401838168735,0.050606261929011354,3896.75,2,Sideways,1,31.420000076293945,-0.023505424518432384,-0.04240805709320918,0.014752019946292822,-0.017807104801721943,-0.010877904801843344,-0.008892078924350802,1.0,Sideways
2008-07-02,0.049220857174104585,0.37172963486111393,0.06324890277330288,4093.35009765625,2,Sideways,1,35.380001068115234,-0.036237961018401016,-0.023505424518432384,-0.04240805709320918,0.014579042457853951,-0.014564076045179158,-0.009324280579892754,1.0,Sideways
2008-07-03,-0.04180631377820185,0.3845213954964116,0.05667706807616379,3925.75,2,Sideways,1,36.2599983215332,0.049220857174104585,-0.036237961018401016,-0.023505424518432384,0.014752019946292822,-0.007635713101929032,-0.006741715608132921,1.0,Sideways
2008-07-04,0.022728966606501914,0.3873216357395833,0.034138470531934764,4016.0,2,Sideways,1,35.66999816894531,-0.04180631377820185,0.049220857174104585,-0.036237961018401016,-0.04240805709320918,-0.018947379846827966,-0.00739826496024171,1.0,Sideways
2008-07-07,0.0034799935691636496,0.38886216650180466,0.02791563275434243,4030.0,2,Sideways,1,37.290000915527344,0.022728966606501914,-0.04180631377820185,0.049220857174104585,-0.023505424518432384,-0.005919975106885746,-0.007255230830675728,1.0,Sideways
2008-07-08,-0.010338607384927605,0.3814995684081091,0.03325767527543595,3988.550048828125,2,Sideways,1,36.040000915527344,0.0034799935691636496,0.022728966606501914,-0.04180631377820185,-0.036237961018401016,-0.0005228914893665389,-0.006586436905861909,1.0,Sideways
2008-07-09,0.04138997070841422,0.41408696291015723,0.04293858598705316,4157.10009765625,2,Sideways,1,34.27000045776367,-0.010338607384927605,0.0034799935691636496,0.022728966606501914,0.049220857174104585,0.004656979237328144,-0.005755274306024881,1.0,Sideways
2008-07-10,0.001226088280398324,0.4082839251534795,0.018632042989207415,4162.2001953125,2,Sideways,1,32.16999816894531,0.04138997070841422,-0.010338607384927605,0.0034799935691636496,-0.04180631377820185,0.0030908019441900705,-0.0032400651511152005,1.0,Sideways
2008-07-11,-0.027573890512452303,0.4152622563744204,0.049654247673036556,4049.0,2,Sideways,1,33.0099983215332,0.001226088280398324,0.04138997070841422,-0.010338607384927605,0.022728966606501914,0.011697282355910105,-0.003964968144796631,1.0,Sideways
2008-07-14,-0.0022995173469942992,0.41540299886187243,0.028182810365216176,4039.699951171875,2,Sideways,1,31.510000228881836,-0.027573890512452303,0.001226088280398324,0.04138997070841422,0.0034799935691636496,0.001636710932119261,-0.005443519736203375,1.0,Sideways
2008-07-15,-0.045218277438091696,0.43217832971918124,0.05314546268728818,3861.10009765625,2,Sideways,1,49.77000045776367,-0.0022995173469942992,-0.027573890512452303,0.001226088280398324,-0.010338607384927605,0.0004808087488876715,-0.005319037949103623,1.0,Sideways
2008-07-16,-0.011565980139766415,0.42217548894855916,0.034021562951622904,3816.699951171875,2,Sideways,1,31.100000381469727,-0.045218277438091696,-0.0022995173469942992,-0.027573890512452303,0.04138997070841422,-0.006495125261745146,-0.008052759953235502,1.0,Sideways
2008-07-17,0.033620292297464015,0.446902494170201,0.036886932371648196,3947.199951171875,2,Sideways,1,35.34000015258789,-0.011565980139766415,-0.045218277438091696,-0.0022995173469942992,0.001226088280398324,-0.017086315431381276,-0.009434571939873317,1.0,Sideways
2008-07-18,0.0360884866196913,0.4692992495092206,0.04502407132002566,4092.25,2,Sideways,1,36.25,0.033620292297464015,-0.011565980139766415,-0.045218277438091696,-0.027573890512452303,-0.010607474627968136,-0.0071055429814448,1.0,Sideways
2008-07-21,0.016299933699478398,0.46058619942103973,0.022935425494350282,4159.5,2,Sideways,1,40.47999954223633,0.0360884866196913,0.033620292297464015,-0.011565980139766415,-0.0022995173469942992,0.002125000798460585,-0.004567926403397399,1.0,Sideways
2008-07-22,0.01919200216119292,0.46201463242740737,0.029362514358757332,4240.10009765625,2,Sideways,1,35.54999923706055,0.016299933699478398,0.0360884866196913,0.033620292297464015,-0.045218277438091696,0.005844891007755124,-0.002105597541723673,1.0,Sideways
2008-07-23,0.054321584958322885,0.49402059042133256,0.05469299947668568,4476.7998046875,2,Sideways,1,37.77000045776367,0.01919200216119292,0.016299933699478398,0.0360884866196913,-0.011565980139766415,0.018726946927612047,-0.0002944514529353621,1.0,Sideways
2008-07-24,-0.009707888368776924,0.49409888789488304,0.034644946921280055,4433.5498046875,2,Sideways,1,40.290000915527344,0.054321584958322885,0.01919200216119292,0.016299933699478398,0.033620292297464015,0.03190445994722991,0.003140248059447725,1.0,Sideways
2008-07-25,-0.027833504484506066,0.5021888829164353,0.03332680683649223,4311.85009765625,2,Sideways,1,42.290000915527344,-0.009707888368776924,0.054321584958322885,0.01919200216119292,0.0360884866196913,0.023238823813981718,0.0019837275438938737,1.0,Sideways
2008-07-28,0.004685366432601327,0.47804980730631164,0.016250756159082683,4332.10009765625,2,Sideways,1,54.060001373291016,-0.027833504484506066,-0.009707888368776924,0.054321584958322885,0.016299933699478398,0.010454425593142243,-4.4154571858454393e-05,1.0,Sideways
2008-07-29,-0.03338747836226951,0.48590579462281713,0.041302263550085525,4189.85009765625,2,Sideways,1,61.72999954223633,0.004685366432601327,-0.027833504484506066,-0.009707888368776924,0.01919200216119292,0.008131512139766832,0.0021983894055610936,1.0,Sideways
2008-07-30,0.029096228625124503,0.4741512877803474,0.03148214599027637,4313.5498046875,2,Sideways,1,51.720001220703125,-0.03338747836226951,0.004685366432601327,-0.027833504484506066,0.054321584958322885,-0.0023843839649256536,0.0017278154129974212,1.0,Sideways
2008-07-31,0.004487462714620029,0.4458715930409201,0.013028120049376361,4332.9501953125,2,Sideways,1,39.060001373291016,0.029096228625124503,-0.03338747836226951,0.004685366432601327,-0.009707888368776924,-0.007429455231565331,0.004838967300784351,1.0,Sideways
2008-08-01,0.018430661620246206,0.4180558585291736,0.04242616675609446,4413.5498046875,2,Sideways,1,38.4900016784668,0.004487462714620029,0.029096228625124503,-0.03338747836226951,-0.027833504484506066,-0.00459038501488594,0.0027088056598565144,1.0,Sideways
2008-08-04,-0.004132123903968879,0.414510457670027,0.016665339136252056,4395.35009765625,2,Sideways,1,40.2400016784668,0.018430661620246206,0.004487462714620029,0.029096228625124503,0.004685366432601327,0.004662448206064514,0.005577233059782612,1.0,Sideways
2008-08-05,0.02416336519195173,0.4201501043291581,0.03090262818568578,4502.85009765625,2,Sideways,1,35.65999984741211,-0.004132123903968879,0.018430661620246206,0.004487462714620029,-0.03338747836226951,0.0028989501387504733,0.004298133511664955,1.0,Sideways
2008-08-06,0.0032592169311085736,0.4164035543904704,0.024792200383443822,4517.5498046875,2,Sideways,1,34.91999816894531,0.02416336519195173,-0.004132123903968879,0.018430661620246206,0.029096228625124503,0.014409118849594721,0.005283055969892959,1.0,Sideways
2008-08-07,0.0013936545350367135,0.39604116085488067,0.01910976384386355,4523.85009765625,2,Sideways,1,35.66999816894531,0.0032592169311085736,0.02416336519195173,-0.004132123903968879,0.004487462714620029,0.009241716510791536,0.005930571413513729,1.0,Sideways
2008-08-08,0.001248135334716441,0.3960392042985398,0.018180836219505465,4529.5,2,Sideways,1,35.13999938964844,0.0013936545350367135,0.0032592169311085736,0.02416336519195173,0.018430661620246206,0.008622954874874873,0.004025984929067182,1.0,Sideways
2008-08-11,0.01986970216929604,0.38219942070259383,0.020744978720917417,4620.39990234375,2,Sideways,1,31.3700008392334,0.001248135334716441,0.0013936545350367135,0.0032592169311085736,-0.004132123903968879,0.00518644961776892,0.004027034788796616,1.0,Sideways
